loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line,issue_d,application_type,mort_acc,pub_rec_bankruptcies,loan_status
29077,36 months,13.13,91.59,A,A3,7,RENT,108968.78,Source Verified,credit_card,NC,8.67,0,1,6,0,13540,66.6,7,2014-04,2019-05,Individual,3,0,0
10687,60 months,11.29,23.69,C,C1,1,RENT,53676.19,Source Verified,credit_card,AZ,8.58,0,1,18,0,11619,70.5,24,2005-05,2016-05,Individual,4,0,0
13990,60 months,8.46,30.95,A,A5,1,MORTGAGE,108483.85,Verified,credit_card,FL,13.1,0,0,5,0,20461,61.4,19,1995-07,2018-07,Individual,3,0,1
10547,60 months,11.53,17.38,D,D1,7,RENT,15927.59,Verified,small_business,MD,18.08,0,0,13,0,27064,29.9,13,2011-09,2019-09,Individual,2,0,1
12549,36 months,14.17,59.04,G,G2,6,MORTGAGE,64571.69,Source Verified,debt_consolidation,PA,13.95,0,3,14,0,30525,43.0,26,2000-04,2018-10,Individual,1,0,0
7288,36 months,7.86,18.92,B,B5,9,RENT,38610.63,Verified,debt_consolidation,NJ,8.86,1,1,3,0,75659,37.9,4,1995-05,2015-02,Individual,3,0,0
2425,36 months,9.21,7.8,D,D3,8,RENT,29277.35,Verified,medical,AZ,16.04,0,1,25,0,74410,58.8,40,2013-06,2018-06,Individual,2,0,1
37660,36 months,17.52,184.65,B,B1,9,MORTGAGE,98233.28,Source Verified,debt_consolidation,AZ,15.34,0,1,3,0,36394,41.8,17,2014-02,2019-07,Individual,2,0,0
3898,36 months,5.21,5.16,A,A3,7,MORTGAGE,83571.05,Source Verified,medical,VA,21.89,0,1,10,0,70976,37.1,11,1999-03,2016-12,Individual,1,0,0
35631,36 months,16.36,149.66,E,E1,9,MORTGAGE,14707.52,Source Verified,credit_card,MO,16.31,1,4,25,0,27048,75.2,35,2014-09,2018-08,Individual,0,0,0
1120,36 months,5.86,2.67,C,C2,1,RENT,75304.67,Verified,debt_consolidation,WI,2.67,0,2,2,0,31543,35.5,11,1998-10,2018-10,Individual,4,0,0
31316,36 months,19.42,169.52,G,G5,5,MORTGAGE,70016.68,Not Verified,debt_consolidation,TN,18.7,1,3,3,0,57212,29.5,22,2014-08,2016-07,Individual,2,0,1
13807,36 months,11.61,48.98,C,C2,10,MORTGAGE,31766.17,Not Verified,credit_card,FL,27.07,0,1,25,0,69436,34.0,25,2002-12,2017-07,Joint App,2,0,0
21188,36 months,9.65,92.06,A,A5,8,MORTGAGE,29697.48,Source Verified,credit_card,TN,16.2,0,4,8,0,2642,63.4,21,1997-11,2017-07,Individual,0,0,0
12006,36 months,7.24,25.43,C,C3,4,MORTGAGE,18876.16,Not Verified,house,NJ,22.91,1,1,27,0,47046,45.8,37,1995-08,2018-02,Individual,1,0,0
20133,60 months,10.12,43.07,B,B4,10,RENT,40033.86,Source Verified,debt_consolidation,NJ,12.46,0,4,5,0,25695,51.2,24,1998-09,2019-06,Individual,1,0,0
18610,36 months,14.81,108.16,F,F4,3,MORTGAGE,44068.81,Verified,wedding,MD,19.96,1,1,5,0,31282,46.7,19,1999-04,2015-12,Individual,3,0,0
21660,60 months,13.03,66.0,D,D3,0,MORTGAGE,79078.64,Source Verified,debt_consolidation,NJ,10.79,0,1,17,0,46418,0.0,22,1994-01,2016-12,Individual,2,0,0
16338,60 months,10.2,25.93,B,B1,8,MORTGAGE,57620.18,Source Verified,debt_consolidation,MO,14.27,0,0,28,0,41051,20.6,30,2005-04,2018-03,Individual,1,0,0
21926,36 months,11.65,75.02,C,C5,4,MORTGAGE,25953.33,Not Verified,credit_card,WA,14.33,0,2,23,0,79280,36.4,34,1994-10,2016-06,Individual,1,0,0
33192,36 months,17.21,200.01,D,D3,0,RENT,56575.12,Verified,house,TX,19.34,0,4,18,0,35346,48.3,34,1994-09,2018-10,Individual,1,0,0
17947,36 months,13.5,106.73,E,E4,2,OWN,42090.31,Verified,credit_card,MA,10.23,0,3,8,0,77403,22.3,19,1997-07,2018-11,Individual,1,0,1
15093,36 months,9.48,41.64,A,A3,0,RENT,27976.06,Not Verified,medical,MI,5.75,0,2,3,0,54332,21.7,14,2000-07,2017-08,Individual,3,0,0
6138,36 months,6.73,12.64,A,A4,10,RENT,18888.26,Verified,credit_card,NJ,19.29,0,2,23,0,50094,35.8,33,1995-01,2019-07,Individual,3,0,1
15028,36 months,9.39,50.33,A,A2,9,MORTGAGE,71316.43,Source Verified,moving,OH,19.03,0,1,4,0,42792,68.5,11,1994-03,2018-11,Individual,1,0,0
5900,60 months,7.93,10.32,B,B5,10,RENT,64076.84,Verified,medical,FL,16.79,1,1,6,0,27209,0.0,23,2009-10,2019-08,Joint App,1,0,0
8117,60 months,7.72,13.95,C,C2,2,OTHER,68463.87,Not Verified,small_business,MA,22.53,0,1,13,0,46921,0.0,16,2008-12,2016-10,Individual,4,0,0
38137,60 months,14.98,98.14,A,A4,8,RENT,31667.73,Verified,home_improvement,IL,14.58,0,1,11,0,44004,76.7,21,2003-10,2019-10,Individual,1,0,0
4487,36 months,8.87,12.09,C,C3,6,RENT,54320.01,Not Verified,credit_card,TX,17.97,2,0,26,0,8509,11.4,43,2006-03,2018-04,Individual,2,0,1
19799,36 months,13.14,89.83,C,C3,3,RENT,21477.94,Source Verified,house,MI,13.55,2,1,8,0,74709,33.9,13,2017-12,2019-12,Joint App,1,0,1
33537,60 months,13.88,112.69,A,A1,7,RENT,27120.64,Not Verified,credit_card,MA,14.19,0,0,19,0,70968,12.0,27,2010-06,2018-05,Individual,2,0,1
38175,36 months,17.89,218.6,F,F2,10,RENT,50023.06,Not Verified,debt_consolidation,IL,18.38,0,0,14,0,53373,35.9,28,1998-06,2019-02,Individual,1,0,0
6721,36 months,8.41,18.77,D,D1,5,RENT,57377.75,Not Verified,vacation,GA,31.87,0,1,7,0,53544,39.3,9,1995-05,2017-03,Individual,1,0,0
7379,36 months,7.22,14.72,B,B3,0,RENT,18447.96,Verified,home_improvement,NC,21.2,1,2,29,0,11936,74.2,34,2014-10,2018-07,Individual,1,0,0
15531,36 months,10.91,74.02,C,C4,9,RENT,25990.16,Source Verified,credit_card,MD,19.84,0,0,24,0,47745,56.4,38,1998-09,2015-12,Individual,2,0,0
22622,36 months,11.41,88.25,B,B3,2,RENT,39370.19,Not Verified,small_business,NY,21.41,0,2,22,0,77723,16.3,23,2001-09,2018-03,Individual,1,0,0
38432,36 months,16.86,254.78,E,E4,2,RENT,87126.05,Source Verified,debt_consolidation,MD,0.0,0,2,14,0,9853,3.8,21,1998-01,2017-09,Individual,3,0,1
9100,36 months,7.72,23.53,C,C2,6,RENT,30095.72,Not Verified,credit_card,NY,18.23,0,1,6,0,72176,52.0,17,2011-06,2019-01,Individual,2,0,1
7411,36 months,6.13,15.36,C,C2,8,RENT,53334.85,Not Verified,debt_consolidation,VA,22.37,0,1,19,0,28113,31.6,36,1999-02,2018-07,Individual,0,0,0
10874,36 months,8.48,23.05,F,F3,8,RENT,56796.82,Verified,moving,IN,16.59,0,2,29,0,17342,27.5,31,2003-03,2018-11,Individual,2,0,1
35098,36 months,17.22,129.25,E,E2,9,RENT,42200.4,Verified,home_improvement,MD,15.7,0,3,8,0,72147,65.7,18,2014-09,2019-08,Individual,0,0,0
2172,36 months,11.93,10.44,E,E5,9,RENT,57573.17,Verified,medical,NJ,9.42,0,2,20,0,52547,6.9,34,1999-06,2019-12,Individual,1,1,1
15825,60 months,12.01,38.51,B,B5,1,RENT,21873.91,Source Verified,debt_consolidation,MI,12.97,0,1,25,0,64130,34.7,32,1995-11,2019-12,Individual,1,0,1
5639,36 months,5.24,10.19,A,A3,3,OWN,33074.82,Source Verified,car,TN,10.17,0,2,14,0,70258,54.6,22,2003-02,2016-09,Individual,3,0,1
7125,36 months,9.66,18.17,D,D4,7,RENT,115915.4,Verified,credit_card,MD,23.0,1,2,3,0,865,18.4,12,2016-12,2019-01,Individual,2,0,0
36757,60 months,14.23,88.87,C,C1,4,RENT,120916.92,Not Verified,credit_card,CA,26.51,0,1,27,0,17641,68.0,44,1994-04,2017-05,Individual,0,0,1
1064,36 months,6.39,2.67,D,D1,7,MORTGAGE,81287.9,Verified,house,PA,29.55,2,0,4,0,18918,21.8,16,2015-08,2019-02,Individual,2,0,1
13539,60 months,10.55,36.85,E,E2,5,MORTGAGE,94867.39,Source Verified,home_improvement,PA,10.05,0,0,23,0,73891,40.6,31,2010-11,2018-10,Individual,1,0,0
36701,36 months,14.8,162.31,B,B2,4,RENT,16390.44,Source Verified,wedding,IN,11.32,1,3,14,0,42082,28.1,14,2011-02,2018-02,Individual,2,0,1
24717,36 months,11.86,108.65,B,B2,0,MORTGAGE,27744.21,Source Verified,home_improvement,CA,10.75,1,0,22,0,14403,0.0,29,2003-04,2017-12,Individual,3,0,0
3798,36 months,8.05,10.51,C,C3,6,MORTGAGE,40673.78,Verified,debt_consolidation,NY,8.87,2,0,21,0,55872,33.6,37,2010-04,2016-08,Individual,1,0,1
19135,36 months,11.48,71.75,B,B4,9,OWN,208852.84,Not Verified,credit_card,CA,8.98,1,3,6,0,28573,57.8,14,1997-10,2018-11,Individual,1,0,0
38866,60 months,17.01,173.03,D,D3,9,OWN,40625.43,Not Verified,moving,WI,12.39,0,2,3,0,46185,21.3,10,2008-12,2016-10,Joint App,2,0,0
16617,60 months,12.8,39.33,E,E3,3,MORTGAGE,76645.22,Source Verified,credit_card,CA,22.12,0,2,4,0,75449,29.4,18,2004-01,2018-11,Individual,2,0,0
21616,60 months,10.89,56.82,C,C1,7,MORTGAGE,61514.19,Not Verified,small_business,PA,10.98,0,0,6,0,21595,31.7,25,2011-10,2015-01,Individual,3,0,1
21743,60 months,11.52,53.28,D,D2,2,RENT,60698.49,Verified,debt_consolidation,NJ,23.37,0,3,26,0,75733,52.7,29,2003-06,2016-07,Individual,2,0,1
26757,36 months,11.69,103.97,C,C5,6,OWN,48333.57,Verified,credit_card,OH,25.57,0,3,3,0,59407,34.8,21,2011-09,2017-11,Individual,1,0,0
8302,60 months,10.55,21.52,D,D5,4,MORTGAGE,23860.52,Verified,medical,TX,18.0,0,3,20,0,1862,42.5,26,2006-09,2016-03,Individual,3,1,0
33747,36 months,13.93,164.28,B,B1,10,RENT,9694.38,Not Verified,wedding,NC,24.6,0,0,12,0,31560,42.7,23,2003-08,2016-05,Individual,1,0,0
39555,60 months,15.34,119.4,D,D1,7,RENT,105778.81,Verified,debt_consolidation,TN,6.47,1,1,24,0,69311,31.5,29,2000-11,2019-02,Individual,0,0,1
6559,36 months,9.26,24.9,D,D5,0,MORTGAGE,33863.78,Not Verified,debt_consolidation,PA,12.09,0,3,18,0,68520,75.8,18,1997-03,2017-07,Individual,3,0,0
32914,36 months,12.63,167.42,B,B1,9,MORTGAGE,15990.21,Source Verified,debt_consolidation,NJ,17.33,1,1,23,1,55497,21.5,30,2008-01,2017-01,Individual,2,0,0
32859,60 months,17.01,134.18,C,C3,7,MORTGAGE,63753.32,Not Verified,debt_consolidation,MI,17.56,0,0,24,0,55240,56.1,41,2008-07,2017-02,Individual,1,0,1
29922,60 months,15.39,32.42,E,E5,2,RENT,63024.17,Source Verified,medical,IL,26.0,1,2,27,0,69737,67.5,45,2013-10,2019-05,Individual,1,1,0
15464,36 months,10.58,58.54,B,B4,3,MORTGAGE,77709.7,Not Verified,credit_card,CA,9.01,0,1,24,0,11375,39.2,31,1994-03,2016-10,Individual,0,0,1
19281,36 months,13.83,92.03,D,D3,1,RENT,95743.63,Source Verified,debt_consolidation,IN,12.24,1,2,11,0,36953,43.2,23,2015-11,2019-01,Individual,2,0,0
33729,36 months,17.69,197.73,G,G2,3,MORTGAGE,28243.21,Source Verified,major_purchase,WI,15.41,0,0,27,0,28086,52.6,42,2016-02,2019-11,Individual,3,0,1
6962,60 months,11.33,17.38,F,F4,10,RENT,28998.84,Not Verified,medical,NJ,12.37,0,2,11,0,78520,34.6,21,2004-02,2015-09,Joint App,2,0,1
33321,36 months,15.79,183.0,C,C4,9,RENT,40488.69,Verified,credit_card,IN,8.7,0,1,17,1,61344,4.1,33,2009-11,2019-12,Individual,2,0,0
36905,36 months,17.06,233.57,D,D5,6,RENT,80256.59,Not Verified,vacation,GA,12.66,0,2,7,0,59858,37.0,9,2011-01,2018-10,Individual,2,0,0
27592,36 months,17.73,155.79,G,G3,3,RENT,13882.95,Not Verified,credit_card,MD,14.28,1,0,24,0,7630,74.9,42,2008-12,2019-09,Individual,0,1,1
14314,36 months,8.78,52.35,C,C5,4,RENT,52940.49,Not Verified,debt_consolidation,VA,26.13,0,1,4,0,60748,53.4,15,1993-03,2017-10,Individual,2,0,1
22806,36 months,11.37,97.66,A,A4,10,MORTGAGE,85757.01,Verified,vacation,IN,8.86,0,0,28,0,66880,43.5,31,2011-02,2018-09,Individual,0,0,0
2954,36 months,5.16,5.54,A,A1,2,RENT,83659.8,Verified,debt_consolidation,AZ,21.71,0,2,15,0,34155,57.1,30,2003-03,2018-02,Individual,0,0,1
37340,60 months,18.35,148.31,E,E2,8,MORTGAGE,74992.02,Verified,car,MD,24.9,0,4,25,0,69078,39.1,43,1999-10,2017-08,Individual,1,0,1
14353,60 months,11.49,39.34,C,C4,10,MORTGAGE,92762.74,Source Verified,home_improvement,VA,12.41,2,1,15,0,31385,42.6,22,1995-03,2019-03,Individual,3,0,0
3226,60 months,7.51,5.67,B,B1,9,RENT,9430.37,Verified,vacation,IN,17.82,0,1,5,0,52263,33.4,14,1998-08,2019-03,Individual,1,0,1
31983,36 months,14.31,149.69,B,B4,7,OWN,129066.26,Not Verified,debt_consolidation,MD,20.03,1,1,4,0,16444,51.6,22,2001-08,2018-12,Individual,2,0,0
26644,36 months,16.03,165.87,E,E2,9,MORTGAGE,59769.03,Not Verified,credit_card,TN,18.88,0,1,26,0,40881,31.3,36,1999-08,2019-11,Individual,3,0,0
25285,60 months,13.95,72.59,C,C2,2,MORTGAGE,109184.1,Verified,moving,GA,16.58,0,1,18,0,4659,35.7,25,1995-04,2016-12,Individual,2,0,0
3109,60 months,12.07,9.9,F,F3,10,MORTGAGE,24226.91,Not Verified,medical,TX,11.25,0,1,5,0,9537,59.6,17,2000-10,2019-01,Individual,1,0,1
30282,36 months,15.23,181.86,D,D5,1,MORTGAGE,17114.89,Verified,moving,NC,20.64,1,1,11,0,72117,38.1,14,2014-09,2017-12,Individual,2,0,1
25855,36 months,17.06,131.7,G,G5,0,OTHER,143175.53,Verified,debt_consolidation,AZ,13.38,0,1,17,0,56109,53.3,23,2010-08,2019-01,Individual,3,0,0
31951,60 months,18.61,165.12,F,F3,2,RENT,28115.8,Verified,home_improvement,MO,16.2,0,2,14,0,47255,55.0,30,2001-07,2018-12,Individual,2,0,1
33265,36 months,13.63,98.19,B,B1,6,RENT,40679.95,Not Verified,credit_card,TN,17.23,1,1,3,0,32367,40.5,4,1997-06,2019-02,Individual,1,0,0
9266,60 months,8.41,17.24,D,D5,2,MORTGAGE,67270.21,Not Verified,debt_consolidation,WA,21.99,1,2,15,0,44649,35.0,26,2013-06,2016-02,Individual,2,0,1
9214,36 months,7.9,21.45,A,A5,6,RENT,77942.92,Verified,credit_card,NJ,29.5,1,3,6,0,56486,15.6,19,1993-11,2017-01,Individual,1,0,1
37027,36 months,19.41,314.72,G,G4,1,MORTGAGE,93624.72,Verified,small_business,WI,10.84,1,1,10,0,27042,20.1,20,2015-11,2019-10,Individual,2,0,0
21710,36 months,9.88,74.51,B,B4,7,RENT,56051.81,Source Verified,credit_card,IL,16.37,1,1,20,0,25882,54.2,27,2012-03,2017-10,Individual,1,0,0
18081,36 months,12.82,67.04,D,D3,2,RENT,26040.66,Source Verified,debt_consolidation,TN,5.61,0,0,20,0,59175,53.8,38,2013-08,2015-03,Individual,3,0,0
12200,60 months,13.37,31.17,E,E1,5,OWN,74905.27,Verified,medical,VA,26.37,0,1,3,0,43201,22.2,19,2002-09,2018-10,Individual,3,0,0
25921,36 months,9.52,72.47,A,A1,1,RENT,75624.35,Not Verified,house,NJ,16.31,1,1,15,0,32550,49.9,31,2001-04,2016-04,Individual,1,0,0
30404,36 months,17.43,167.64,E,E1,10,RENT,16497.75,Not Verified,credit_card,GA,13.9,0,1,8,0,35769,46.3,9,1997-03,2018-11,Individual,1,0,0
1090,60 months,2.23,0.46,A,A5,4,MORTGAGE,114830.33,Source Verified,moving,WA,16.37,1,2,13,0,64745,60.7,32,2003-02,2019-06,Individual,1,0,1
22552,60 months,11.96,47.19,C,C1,6,MORTGAGE,11023.17,Not Verified,moving,WI,16.72,0,1,24,0,41416,85.3,34,2015-02,2018-07,Individual,2,0,1
39741,60 months,18.94,157.31,C,C3,5,MORTGAGE,91185.34,Source Verified,debt_consolidation,NC,10.88,0,1,12,0,6385,53.5,25,2011-07,2018-10,Joint App,1,0,1
11944,36 months,8.49,36.01,B,B2,6,RENT,33507.82,Source Verified,small_business,NY,24.32,1,0,17,0,66313,28.2,24,2007-06,2016-06,Individual,2,0,0
11954,60 months,10.8,21.53,D,D1,5,OWN,74854.81,Not Verified,wedding,NY,20.51,0,1,1,0,19794,56.9,12,1994-09,2016-06,Individual,3,0,1
35247,36 months,19.23,163.49,F,F5,0,MORTGAGE,66577.14,Source Verified,small_business,FL,21.49,2,0,15,0,5919,21.2,29,1997-10,2015-07,Individual,1,0,0
3420,36 months,4.7,5.64,B,B1,9,MORTGAGE,47941.0,Source Verified,debt_consolidation,NC,11.24,0,3,23,0,22672,86.4,33,1996-09,2019-03,Individual,1,0,1
16503,36 months,11.01,65.94,C,C5,7,RENT,64257.39,Verified,home_improvement,CA,10.86,0,1,19,0,9527,17.5,30,1995-06,2015-06,Individual,0,0,0
18872,36 months,14.3,100.9,F,F4,2,RENT,46542.95,Not Verified,major_purchase,PA,15.21,0,2,29,0,1866,50.8,36,1999-10,2019-11,Individual,1,0,1
32117,60 months,18.86,132.27,E,E4,0,MORTGAGE,75234.9,Verified,home_improvement,AZ,21.6,0,1,23,0,55952,42.0,42,2006-11,2017-08,Individual,3,0,1
6032,36 months,5.03,12.76,A,A1,9,MORTGAGE,181891.03,Verified,debt_consolidation,AZ,19.51,1,1,4,0,53075,33.7,7,2003-10,2019-04,Individual,0,0,1
17928,36 months,14.42,100.49,G,G5,3,RENT,21922.23,Source Verified,debt_consolidation,AZ,10.56,0,2,2,0,24654,32.5,9,1997-08,2016-12,Individual,2,0,0
6940,60 months,5.62,11.28,A,A3,9,MORTGAGE,7238.09,Source Verified,medical,AZ,20.67,0,3,9,1,56129,69.2,25,2004-07,2019-10,Individual,1,0,1
31717,36 months,14.39,230.76,D,D3,8,MORTGAGE,38200.18,Verified,credit_card,TX,9.2,1,0,24,0,3038,53.3,33,2009-04,2019-12,Individual,1,0,0
25659,36 months,14.57,88.1,C,C4,10,RENT,36665.24,Verified,house,MD,11.37,0,0,25,0,33071,39.0,25,2007-04,2017-10,Individual,1,0,0
20372,60 months,13.72,35.43,E,E2,7,MORTGAGE,39083.63,Not Verified,credit_card,PA,17.1,0,1,22,0,46050,76.6,24,1997-11,2019-01,Individual,3,0,1
16324,60 months,8.41,27.42,A,A2,1,RENT,28117.2,Source Verified,medical,TX,7.8,1,2,21,0,63636,39.6,38,2005-10,2016-02,Individual,3,0,1
6973,60 months,6.12,9.25,A,A2,0,OWN,82740.17,Source Verified,debt_consolidation,IN,9.26,0,2,20,0,21859,56.7,39,2006-11,2016-01,Individual,0,0,0
36952,60 months,17.16,125.22,E,E3,2,MORTGAGE,21401.2,Not Verified,moving,MI,26.86,1,2,10,0,76298,15.2,15,2015-06,2019-06,Joint App,2,0,1
26258,60 months,11.0,64.54,A,A4,4,MORTGAGE,64245.38,Not Verified,moving,OH,25.56,0,1,20,0,29810,16.3,24,2002-10,2017-06,Individual,1,0,0
13447,60 months,8.64,22.19,C,C2,6,OWN,71903.44,Verified,credit_card,GA,32.03,0,2,19,0,58936,56.2,23,1992-02,2015-02,Joint App,0,0,1
17143,36 months,11.68,59.02,D,D2,9,MORTGAGE,59271.24,Source Verified,debt_consolidation,VA,19.15,0,3,3,0,14365,48.2,21,1998-11,2017-02,Individual,1,0,0
29321,36 months,14.6,129.78,D,D5,1,RENT,65662.68,Verified,vacation,NJ,20.51,0,3,27,0,53861,84.9,27,2004-11,2019-09,Individual,1,0,1
29063,36 months,12.26,114.81,B,B3,6,MORTGAGE,86643.77,Source Verified,major_purchase,CA,14.92,0,1,22,0,44908,27.9,23,2010-08,2019-09,Individual,2,0,1
18982,60 months,10.83,46.9,B,B5,0,OWN,50621.88,Not Verified,credit_card,NY,13.55,0,1,7,0,35969,55.5,14,2005-03,2015-09,Individual,2,1,0
12813,36 months,13.89,54.51,G,G2,5,RENT,39819.1,Verified,credit_card,MD,22.1,1,0,9,0,20281,37.1,28,2006-10,2017-08,Individual,3,0,0
26738,60 months,12.82,65.25,C,C2,0,MORTGAGE,65632.24,Source Verified,vacation,MI,25.53,0,0,20,0,44278,59.0,21,2013-02,2018-04,Individual,4,0,1
26671,36 months,11.49,111.86,A,A2,4,RENT,70278.4,Verified,major_purchase,WI,21.51,0,2,8,0,32876,57.4,14,2001-01,2019-07,Individual,1,0,1
24388,36 months,14.59,114.68,B,B3,6,MORTGAGE,83600.82,Source Verified,credit_card,AZ,10.12,0,1,24,0,23048,41.4,27,2006-03,2016-09,Individual,2,0,0
3841,36 months,9.4,14.28,B,B4,8,MORTGAGE,17545.7,Verified,credit_card,MA,18.74,1,5,14,0,42059,27.2,20,1995-06,2015-09,Individual,4,0,1
19438,36 months,13.99,76.75,G,G3,8,OWN,43909.29,Not Verified,debt_consolidation,OH,10.61,0,2,3,0,19528,35.2,16,2014-03,2019-05,Individual,1,0,0
24942,36 months,11.04,74.4,B,B2,5,MORTGAGE,25868.44,Source Verified,medical,IN,13.73,0,0,21,0,52321,19.7,24,2013-09,2015-03,Individual,0,0,1
38052,36 months,13.24,176.46,A,A5,2,RENT,68636.44,Verified,moving,AZ,27.45,0,1,28,0,2096,49.3,36,1998-04,2018-07,Individual,2,0,1
21496,60 months,13.44,61.67,C,C3,10,MORTGAGE,75813.03,Not Verified,credit_card,TN,7.6,0,1,10,0,19557,0.0,13,2017-10,2019-11,Individual,2,0,1
14365,36 months,8.11,33.24,A,A2,10,OWN,41579.08,Verified,debt_consolidation,PA,31.18,0,0,28,0,38469,30.4,28,2000-07,2018-09,Individual,3,0,1
22675,36 months,11.86,109.72,B,B1,10,RENT,31648.28,Source Verified,debt_consolidation,VA,19.85,1,0,21,0,10215,60.1,30,2010-08,2018-09,Individual,2,0,0
7912,36 months,14.77,51.45,G,G3,8,RENT,70135.06,Source Verified,debt_consolidation,GA,12.74,0,2,22,0,18006,59.6,28,2001-03,2019-11,Individual,2,0,0
4537,36 months,8.82,11.94,D,D4,8,MORTGAGE,45254.37,Verified,wedding,MD,16.48,0,0,11,0,33973,9.8,25,1999-08,2018-09,Individual,2,1,0
27445,36 months,12.71,145.1,A,A5,0,MORTGAGE,115367.73,Verified,major_purchase,MD,11.21,1,2,15,0,37389,53.7,15,2002-11,2019-06,Individual,2,1,1
39461,60 months,17.29,82.28,C,C2,6,RENT,142026.91,Verified,credit_card,GA,12.17,0,0,7,0,27288,19.2,7,2008-07,2018-09,Joint App,3,0,0
33994,60 months,12.79,102.55,A,A1,4,RENT,89359.84,Not Verified,debt_consolidation,CA,16.51,1,1,18,0,64988,34.4,36,1995-06,2017-09,Individual,2,0,0
23762,36 months,12.21,82.89,A,A5,2,RENT,56364.48,Not Verified,debt_consolidation,IL,13.7,0,1,25,0,40897,57.3,33,2006-08,2018-06,Individual,3,0,0
2569,36 months,7.32,7.29,D,D3,0,MORTGAGE,146582.68,Verified,small_business,PA,9.47,0,1,19,0,29370,22.5,36,2012-06,2017-04,Joint App,1,1,1
39530,36 months,18.29,202.39,C,C1,2,MORTGAGE,56637.82,Verified,debt_consolidation,CA,14.45,0,0,26,0,41081,70.5,28,2000-01,2016-05,Individual,3,0,1
18535,36 months,12.53,76.53,E,E1,10,MORTGAGE,36771.69,Not Verified,debt_consolidation,MD,6.8,0,3,5,1,25751,47.1,12,2005-09,2018-06,Individual,4,0,1
12296,60 months,12.0,25.53,F,F3,9,MORTGAGE,32689.06,Verified,house,MI,7.1,0,0,18,0,4067,51.3,31,2018-06,2019-09,Individual,4,0,1
35807,36 months,13.55,155.96,B,B4,8,RENT,32141.36,Verified,credit_card,NY,7.03,0,3,9,0,35746,63.5,13,2003-01,2018-02,Individual,4,0,1
30109,60 months,15.92,125.11,F,F2,1,MORTGAGE,48833.81,Source Verified,medical,WA,27.7,0,4,17,0,28982,59.8,21,2016-11,2019-09,Individual,2,0,1
30235,36 months,13.85,137.07,C,C2,7,RENT,64721.72,Verified,debt_consolidation,GA,18.84,0,1,3,0,39639,58.1,5,1994-04,2018-06,Individual,2,0,1
11832,36 months,5.94,31.67,B,B4,1,RENT,20971.21,Not Verified,debt_consolidation,FL,20.17,2,0,12,0,41178,28.8,18,2015-10,2018-02,Joint App,0,0,0
39680,36 months,18.24,225.74,E,E5,7,MORTGAGE,37445.6,Verified,vacation,MI,16.08,0,3,11,0,21813,19.8,25,2008-09,2017-05,Individual,1,0,0
18661,36 months,9.06,70.37,A,A3,0,MORTGAGE,55698.62,Not Verified,medical,VA,19.54,1,0,16,0,36374,36.4,21,2006-07,2016-10,Individual,3,0,1
21725,60 months,13.18,41.75,C,C3,3,OWN,72126.43,Source Verified,small_business,AZ,24.23,0,3,22,0,47993,51.5,24,2008-05,2015-12,Individual,1,0,1
30287,36 months,15.78,151.7,D,D2,1,RENT,48264.25,Verified,credit_card,IL,18.85,0,4,17,0,19320,16.3,29,2008-11,2019-10,Individual,2,0,0
26739,60 months,11.74,57.17,B,B1,10,RENT,56766.68,Source Verified,debt_consolidation,WA,27.48,0,2,26,0,2319,53.7,39,2015-02,2017-04,Individual,2,0,0
7719,60 months,10.88,21.1,F,F1,6,RENT,23315.8,Not Verified,credit_card,TN,15.74,0,0,9,0,14826,49.5,17,1995-03,2018-07,Individual,2,0,0
12796,36 months,8.82,38.78,B,B5,10,MORTGAGE,28365.47,Source Verified,debt_consolidation,WA,20.19,1,0,11,0,38889,38.4,16,1994-06,2018-12,Individual,1,0,1
15086,36 months,14.15,46.39,E,E1,0,RENT,47262.99,Verified,debt_consolidation,WI,20.93,0,1,14,0,55272,43.2,28,2013-01,2016-06,Individual,3,0,1
37953,36 months,13.5,133.5,A,A5,8,OWN,66591.4,Not Verified,credit_card,MD,9.48,1,2,18,1,51921,43.3,32,2008-03,2015-03,Joint App,1,0,1
28865,36 months,11.35,90.77,A,A2,5,MORTGAGE,56318.7,Verified,debt_consolidation,MI,16.3,0,0,25,0,61928,50.8,36,2007-02,2019-07,Individual,3,0,1
15287,60 months,8.37,29.57,B,B4,5,MORTGAGE,29457.55,Verified,debt_consolidation,GA,3.11,1,1,18,0,37301,56.9,25,2014-11,2017-08,Individual,0,0,1
29654,36 months,14.24,159.64,E,E5,9,MORTGAGE,42534.16,Verified,debt_consolidation,MI,15.09,0,1,28,0,70239,99.4,38,2009-01,2017-03,Individual,3,0,0
29801,60 months,12.82,72.58,A,A4,0,RENT,121431.19,Not Verified,debt_consolidation,MI,14.05,0,2,14,0,78261,45.4,16,1993-02,2015-04,Individual,2,0,0
16374,36 months,13.84,68.63,F,F4,10,MORTGAGE,67951.87,Verified,moving,FL,13.63,0,3,16,0,1391,29.1,16,2000-11,2015-12,Individual,4,0,0
16722,36 months,11.62,72.5,B,B2,0,MORTGAGE,44466.0,Verified,wedding,WI,13.15,0,1,21,0,12402,3.9,26,1996-01,2019-11,Individual,1,0,1
